ID_yr,Site,Year,Species,Treatment,spp_trt,Phytometer,Neighbour,light,carbon,WUE,gs
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,10.1,3.75,156
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,8.9,3.89,136
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,5.6,2.69,126
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.7,1.42,117
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1,0.78,75
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.2,-0.2,56
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,14.8,2.5,281
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,13.7,3.47,267
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,11.6,3.45,222
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,6.3,2.08,200
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,3.1,1.28,156
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.6,0.8,125
CCP4CU_2017,CCP4CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,0,0,92
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,11.4,1.99,258
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,10.8,2.76,262
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,9,2.77,201
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,5.5,2.19,151
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.4,1.29,107
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1.1,0.71,87
CCP5_2017,CCP5,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.6,-0.48,69
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,5.5,1.38,166
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,5.4,2.29,143
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,5.6,2.75,113
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,4.2,2.44,95
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2,1.52,72
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.5,0.5,54
CCP5CU_2017,CCP5CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.5,-0.67,39
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,7.8,1.86,174
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,7.8,2.79,182
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.4,2.75,167
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,5.1,2.04,160
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.6,1.16,147
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1.2,0.58,125
CCP6_2017,CCP6,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.1,-0.06,102
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,16.5,2.42,341
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,15.6,3.28,359
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,12.1,3.09,263
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.9,1.9,204
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.7,1.18,142
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.9,0.55,98
CCP6CU_2017,CCP6CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.4,-0.27,81
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,8.1,2.03,167
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,7.3,3.16,142
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,5.6,3.18,103
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4,2.65,91
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.9,1.43,80
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.6,0.58,62
CCP7_2017,CCP7,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.3,-0.36,51
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,15.7,2.72,265
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,14.8,4.02,284
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,12.2,3.45,249
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,6.5,1.98,236
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,3.7,1.17,218
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.7,0.27,169
CCP7CU_2017,CCP7CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.9,-0.44,130
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5.5,1.49,154
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,5.4,2.51,143
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,5.1,2.45,128
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,3.8,1.84,129
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.3,1.5,95
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.7,0.46,93
CCP8_2017,CCP8,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.1,-0.08,71
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,16.2,2.71,293
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,14.1,4.1,236
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,8.9,4.22,123
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,4.3,3.64,67
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.2,3.33,37
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.1,0.18,33
CCP8CU_2017,CCP8CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-1.1,-1.72,35
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,10.7,2.03,242
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,9.5,2.6,204
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.9,2.95,169
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4.8,2.34,142
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.7,1.63,118
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.7,0.43,99
CCP9_2017,CCP9,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.4,-0.29,83
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,13.7,2.34,293
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,13.3,3.24,315
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,11.4,2.94,289
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.7,2.02,205
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.2,1.01,151
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.3,0.17,118
CCP9CU_2017,CCP9CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.9,-0.69,86
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,18.9,3.29,262
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,17.2,4.05,312
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,12.8,3.32,258
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,4.9,1.46,225
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,1.1,0.39,187
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,-0.8,-0.32,163
PCA1_2017,PCA1,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,-2,-1,119
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,14.7,2.63,249
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,13,3.47,269
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,9.8,3.07,210
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,3.9,1.46,182
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,0.7,0.3,143
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,-1.3,-0.68,115
PCA1CU_2017,PCA1CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-2.3,-1.61,82
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,13,2.81,206
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,12.5,3.46,239
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,10.3,3.41,231
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,5.2,1.92,181
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,1.6,0.7,150
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,-0.1,-0.05,124
PCA2_2017,PCA2,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,-1.3,-0.87,92
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,19.7,3.09,280
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,17.8,3.81,332
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,13.5,2.91,319
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,5.7,1.37,289
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,1.9,0.5,245
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,0,0,194
PCA2CU_2017,PCA2CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-1.4,-0.52,153
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,16.4,2.28,334
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,15,2.9,396
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,11.5,2.4,327
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,5.1,1.15,301
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,1.8,0.45,259
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,-0.2,-0.06,181
PCA3_2017,PCA3,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,-1.2,-0.5,131
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,18.1,3.01,246
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,15.5,3.5,267
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,12.2,3.04,241
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,6.1,1.64,222
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,2.1,0.65,184
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,0.3,0.12,138
PCA3CU_2017,PCA3CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-0.7,-0.41,84
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,19.9,3.02,294
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,18.2,3.77,321
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,14.1,3.13,298
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,7,1.69,263
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,2.9,0.78,234
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,1.1,0.33,200
PCA4_2017,PCA4,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,-0.2,-0.07,163
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,25.9,2.23,830
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,22.7,2.7,921
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,15.7,1.94,906
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,6.7,0.87,823
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,3.1,0.42,737
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,1,0.16,508
PCA4CU_2017,PCA4CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-0.6,-0.13,311
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,21,3.03,325
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,19,3.78,370
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,14.4,2.99,344
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,6.7,1.52,305
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,2.6,0.66,261
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,0.6,0.17,227
PCA5_2017,PCA5,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,-0.8,-0.26,180
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,15.6,3.28,188
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,14.4,4.25,198
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,11,3.59,177
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,5.5,2.12,153
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,1.7,1.06,81
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,0,0,60
PCA5CU_2017,PCA5CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-1.2,-1.33,43
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1500,22.3,2.83,388
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,1000,19.6,3.26,457
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,500,15.3,2.58,458
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,200,8.3,1.49,409
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,100,4,0.76,372
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,50,2.8,0.58,336
PCA6_2017,PCA6,2017,Phragmites,Competition,Phragmites_Carex_Competition,Phragmites_Carex,Carex,0,1.7,0.39,282
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1500,23.1,2.94,401
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,1000,24.3,3.77,550
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,500,14.3,2.76,380
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,200,6.1,1.33,320
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,100,1.7,0.43,255
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,50,0,0,203
PCA6CU_2017,PCA6CU,2017,Phragmites,No competition,Phragmites_Carex_No competition,Phragmites_Carex,Carex,0,-1.6,-0.57,157
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,1500,26.3,3.01,472
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,1000,23.4,4.02,514
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,500,16.2,2.99,405
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,200,7.5,1.58,350
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,100,2.7,0.64,280
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,50,1,0.32,189
PCC1_2017,PCC1,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,0,-1.5,-0.98,81
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,1500,16.3,3.08,218
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,1000,15.7,3.97,241
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,500,11.1,3.26,201
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,200,4.8,1.76,149
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,100,1.3,0.57,126
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,50,-0.6,-0.32,99
PCC1CU_2017,PCC1CU,2017,Phragmites,No competition,Phragmites_Calamagrostis_No competition,Phragmites_Calamagrostis,Calamagrostis,0,-1.9,-1.15,87
PCC2_2017,PCC2,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,1500,17.7,3.21,231
PCC2_2017,PCC2,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,1000,15.2,4.37,212
PCC2_2017,PCC2,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,500,11.7,3.62,190
PCC2_2017,PCC2,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,200,5.6,1.94,169
PCC2_2017,PCC2,2017,Phragmites,Competition,Phragmites_Calamagrostis_Competition,Phragmites_Calamagrostis,Calamagrostis,100,1.9,0.84,129
